Age Range,Download Dt,Name,Platform,Count Rides,Step,Users Count
Unknown,26-07-2021,ride_accepted,ios,67,3,6
Unknown,17-12-2021,ride_accepted,ios,70,3,6
Unknown,03-02-2021,ride_accepted,ios,76,3,6
Unknown,19-08-2021,ride_accepted,ios,78,3,6
Unknown,21-11-2021,ride_accepted,ios,79,3,6
Unknown,06-01-2021,ride_accepted,ios,83,3,6
Unknown,03-05-2021,ride_accepted,ios,89,3,6
Unknown,28-04-2021,ride_accepted,ios,90,3,6
Unknown,17-10-2021,ride_accepted,ios,94,3,6
Unknown,01-03-2021,ride_accepted,ios,95,3,6
Unknown,30-05-2021,ride_accepted,ios,96,3,6
Unknown,14-07-2021,ride_accepted,ios,97,3,6
Unknown,25-12-2021,ride_accepted,ios,103,3,6
Unknown,09-10-2021,ride_accepted,ios,105,3,6
Unknown,14-12-2021,ride_accepted,ios,105,3,6
Unknown,31-10-2021,ride_accepted,ios,106,3,6
Unknown,12-05-2021,ride_accepted,ios,109,3,6
Unknown,05-01-2021,ride_accepted,ios,111,3,6
Unknown,28-11-2021,ride_accepted,ios,111,3,6
Unknown,17-04-2021,ride_accepted,ios,112,3,6
Unknown,08-07-2021,ride_accepted,ios,116,3,6
Unknown,12-06-2021,ride_accepted,ios,117,3,6
Unknown,04-03-2021,ride_accepted,ios,118,3,6
Unknown,28-02-2021,ride_accepted,ios,120,3,6
Unknown,03-11-2021,ride_accepted,ios,120,3,6
Unknown,10-01-2021,ride_accepted,ios,121,3,6
Unknown,11-02-2021,ride_accepted,ios,122,3,6
Unknown,11-03-2021,ride_accepted,ios,123,3,6
Unknown,19-02-2021,ride_accepted,ios,124,3,6
Unknown,24-02-2021,ride_accepted,ios,125,3,6
Unknown,20-10-2021,ride_accepted,ios,129,3,6
Unknown,13-11-2021,ride_accepted,ios,129,3,6
Unknown,09-11-2021,ride_accepted,ios,130,3,6
Unknown,13-08-2021,ride_accepted,ios,132,3,6
Unknown,08-02-2021,ride_accepted,ios,133,3,6
Unknown,03-10-2021,ride_accepted,ios,134,3,6
Unknown,31-12-2021,ride_accepted,ios,137,3,6
Unknown,27-08-2021,ride_accepted,ios,143,3,6
Unknown,15-01-2021,ride_accepted,ios,144,3,6
Unknown,06-02-2021,ride_accepted,ios,147,3,6
Unknown,15-04-2021,ride_accepted,ios,150,3,6
Unknown,24-03-2021,ride_accepted,ios,153,3,6
Unknown,06-08-2021,ride_accepted,ios,153,3,6
Unknown,23-02-2021,ride_accepted,ios,166,3,6
Unknown,30-04-2021,ride_accepted,ios,166,3,6
Unknown,12-03-2021,ride_accepted,ios,180,3,6
Unknown,13-10-2021,ride_accepted,ios,67,3,7
Unknown,13-05-2021,ride_accepted,ios,69,3,7
Unknown,13-03-2021,ride_accepted,ios,71,3,7
Unknown,10-06-2021,ride_accepted,ios,73,3,7
Unknown,31-01-2021,ride_accepted,ios,80,3,7
Unknown,21-12-2021,ride_accepted,ios,80,3,7
Unknown,17-11-2021,ride_accepted,ios,82,3,7
Unknown,14-01-2021,ride_accepted,ios,89,3,7
Unknown,18-04-2021,ride_accepted,ios,92,3,7
Unknown,28-10-2021,ride_accepted,ios,92,3,7
Unknown,18-02-2021,ride_accepted,ios,98,3,7
Unknown,24-05-2021,ride_accepted,ios,98,3,7
Unknown,24-04-2021,ride_accepted,ios,99,3,7
Unknown,09-12-2021,ride_accepted,ios,99,3,7
Unknown,28-07-2021,ride_accepted,ios,105,3,7
Unknown,14-04-2021,ride_accepted,ios,111,3,7
Unknown,23-10-2021,ride_accepted,ios,112,3,7
Unknown,26-08-2021,ride_accepted,ios,113,3,7
Unknown,28-09-2021,ride_accepted,ios,120,3,7
Unknown,18-10-2021,ride_accepted,ios,121,3,7
Unknown,25-04-2021,ride_accepted,ios,122,3,7
Unknown,30-12-2021,ride_accepted,ios,122,3,7
Unknown,27-02-2021,ride_accepted,ios,123,3,7
Unknown,29-06-2021,ride_accepted,ios,124,3,7
Unknown,25-01-2021,ride_accepted,ios,125,3,7
Unknown,23-06-2021,ride_accepted,ios,125,3,7
Unknown,10-08-2021,ride_accepted,ios,126,3,7
Unknown,22-02-2021,ride_accepted,ios,127,3,7
Unknown,13-12-2021,ride_accepted,ios,127,3,7
Unknown,26-09-2021,ride_accepted,ios,130,3,7
Unknown,20-06-2021,ride_accepted,ios,131,3,7
Unknown,11-10-2021,ride_accepted,ios,131,3,7
Unknown,26-03-2021,ride_accepted,ios,133,3,7
Unknown,13-04-2021,ride_accepted,ios,135,3,7
Unknown,12-10-2021,ride_accepted,ios,135,3,7
Unknown,06-06-2021,ride_accepted,ios,136,3,7
Unknown,20-04-2021,ride_accepted,ios,137,3,7
Unknown,06-09-2021,ride_accepted,ios,141,3,7
Unknown,06-12-2021,ride_accepted,ios,150,3,7
Unknown,14-11-2021,ride_accepted,ios,156,3,7
Unknown,02-03-2021,ride_accepted,ios,158,3,7
Unknown,27-03-2021,ride_accepted,ios,171,3,7
Unknown,07-04-2021,ride_accepted,ios,174,3,7
Unknown,03-06-2021,ride_accepted,ios,175,3,7
Unknown,14-02-2021,ride_accepted,ios,179,3,7
Unknown,15-11-2021,ride_accepted,ios,179,3,7
Unknown,01-11-2021,ride_accepted,ios,180,3,7
Unknown,27-04-2021,ride_accepted,ios,182,3,7
Unknown,03-09-2021,ride_accepted,ios,186,3,7
Unknown,11-04-2021,ride_accepted,ios,198,3,7
Unknown,18-06-2021,ride_accepted,ios,202,3,7
Unknown,08-08-2021,ride_accepted,ios,217,3,7
Unknown,08-11-2021,ride_accepted,ios,220,3,7
Unknown,08-06-2021,ride_accepted,ios,238,3,7
Unknown,25-02-2021,ride_accepted,ios,240,3,7
Unknown,04-05-2021,ride_accepted,ios,257,3,7
Unknown,13-01-2021,ride_accepted,ios,82,3,8
Unknown,19-06-2021,ride_accepted,ios,91,3,8
Unknown,01-04-2021,ride_accepted,ios,92,3,8
Unknown,05-04-2021,ride_accepted,ios,101,3,8
Unknown,05-06-2021,ride_accepted,ios,110,3,8
Unknown,30-08-2021,ride_accepted,ios,111,3,8
Unknown,27-05-2021,ride_accepted,ios,120,3,8
Unknown,11-08-2021,ride_accepted,ios,129,3,8
Unknown,05-12-2021,ride_accepted,ios,135,3,8
Unknown,15-05-2021,ride_accepted,ios,137,3,8
Unknown,15-02-2021,ride_accepted,ios,144,3,8
Unknown,26-05-2021,ride_accepted,ios,145,3,8
Unknown,20-01-2021,ride_accepted,ios,157,3,8
Unknown,23-09-2021,ride_accepted,ios,159,3,8
Unknown,29-09-2021,ride_accepted,ios,159,3,8
Unknown,28-06-2021,ride_accepted,ios,167,3,8
Unknown,08-10-2021,ride_accepted,ios,180,3,8
Unknown,06-04-2021,ride_accepted,ios,182,3,8
Unknown,12-11-2021,ride_accepted,ios,186,3,8
Unknown,01-12-2021,ride_accepted,ios,191,3,8
Unknown,28-12-2021,ride_accepted,ios,192,3,8
Unknown,29-10-2021,ride_accepted,ios,195,3,8
Unknown,16-10-2021,ride_accepted,ios,198,3,8
Unknown,04-06-2021,ride_accepted,ios,201,3,8
Unknown,22-07-2021,ride_accepted,ios,219,3,8
Unknown,24-06-2021,ride_accepted,ios,226,3,8
Unknown,05-03-2021,ride_accepted,ios,245,3,8
Unknown,04-09-2021,ride_accepted,ios,276,3,8
Unknown,28-08-2021,ride_accepted,ios,288,3,8
Unknown,15-07-2021,ride_accepted,ios,79,3,9
Unknown,06-10-2021,ride_accepted,ios,102,3,9
Unknown,18-11-2021,ride_accepted,ios,107,3,9
Unknown,03-03-2021,ride_accepted,ios,113,3,9
Unknown,21-06-2021,ride_accepted,ios,122,3,9
Unknown,31-08-2021,ride_accepted,ios,128,3,9
Unknown,19-05-2021,ride_accepted,ios,142,3,9
Unknown,19-04-2021,ride_accepted,ios,144,3,9
Unknown,23-05-2021,ride_accepted,ios,152,3,9
Unknown,11-07-2021,ride_accepted,ios,153,3,9
Unknown,30-09-2021,ride_accepted,ios,158,3,9
Unknown,24-12-2021,ride_accepted,ios,159,3,9
Unknown,08-09-2021,ride_accepted,ios,160,3,9
Unknown,01-06-2021,ride_accepted,ios,161,3,9
Unknown,23-12-2021,ride_accepted,ios,168,3,9
Unknown,04-10-2021,ride_accepted,ios,177,3,9
Unknown,17-08-2021,ride_accepted,ios,179,3,9
Unknown,05-09-2021,ride_accepted,ios,181,3,9
Unknown,16-09-2021,ride_accepted,ios,188,3,9
Unknown,02-06-2021,ride_accepted,ios,195,3,9
Unknown,01-09-2021,ride_accepted,ios,198,3,9
Unknown,19-01-2021,ride_accepted,ios,200,3,9
Unknown,21-01-2021,ride_accepted,ios,203,3,9
Unknown,12-12-2021,ride_accepted,ios,203,3,9
Unknown,14-03-2021,ride_accepted,ios,204,3,9
Unknown,25-06-2021,ride_accepted,ios,205,3,9
Unknown,25-05-2021,ride_accepted,ios,209,3,9
Unknown,27-11-2021,ride_accepted,ios,210,3,9
Unknown,29-07-2021,ride_accepted,ios,213,3,9
Unknown,16-08-2021,ride_accepted,ios,217,3,9
Unknown,12-02-2021,ride_accepted,ios,222,3,9
Unknown,23-07-2021,ride_accepted,ios,226,3,9
Unknown,21-03-2021,ride_accepted,ios,231,3,9
Unknown,30-06-2021,ride_accepted,ios,240,3,9
Unknown,12-07-2021,ride_accepted,ios,271,3,9
Unknown,14-06-2021,ride_accepted,ios,93,3,10
Unknown,31-05-2021,ride_accepted,ios,103,3,10
Unknown,02-09-2021,ride_accepted,ios,126,3,10
Unknown,15-12-2021,ride_accepted,ios,136,3,10
Unknown,25-03-2021,ride_accepted,ios,157,3,10
Unknown,07-11-2021,ride_accepted,ios,173,3,10
Unknown,06-03-2021,ride_accepted,ios,175,3,10
Unknown,07-10-2021,ride_accepted,ios,176,3,10
Unknown,14-10-2021,ride_accepted,ios,180,3,10
Unknown,18-09-2021,ride_accepted,ios,183,3,10
Unknown,30-11-2021,ride_accepted,ios,195,3,10
Unknown,02-01-2021,ride_accepted,ios,208,3,10
Unknown,21-09-2021,ride_accepted,ios,210,3,10
Unknown,05-08-2021,ride_accepted,ios,217,3,10
Unknown,15-08-2021,ride_accepted,ios,219,3,10
Unknown,22-08-2021,ride_accepted,ios,219,3,10
Unknown,20-08-2021,ride_accepted,ios,226,3,10
Unknown,24-09-2021,ride_accepted,ios,226,3,10
Unknown,26-10-2021,ride_accepted,ios,228,3,10
Unknown,16-02-2021,ride_accepted,ios,261,3,10
Unknown,10-11-2021,ride_accepted,ios,318,3,10
Unknown,04-02-2021,ride_accepted,ios,111,3,11
Unknown,29-12-2021,ride_accepted,ios,171,3,11
Unknown,12-09-2021,ride_accepted,ios,179,3,11
Unknown,26-04-2021,ride_accepted,ios,198,3,11
Unknown,07-05-2021,ride_accepted,ios,199,3,11
Unknown,09-04-2021,ride_accepted,ios,216,3,11
Unknown,23-01-2021,ride_accepted,ios,239,3,11
Unknown,11-11-2021,ride_accepted,ios,247,3,11
Unknown,29-03-2021,ride_accepted,ios,288,3,11
Unknown,09-09-2021,ride_accepted,ios,314,3,11
Unknown,27-09-2021,ride_accepted,ios,154,3,12
Unknown,21-07-2021,ride_accepted,ios,192,3,12
Unknown,10-04-2021,ride_accepted,ios,208,3,12
Unknown,16-11-2021,ride_accepted,ios,196,3,13
Unknown,02-07-2021,ride_accepted,ios,258,3,13
Unknown,20-09-2021,ride_accepted,ios,258,3,13
Unknown,02-02-2021,ride_accepted,ios,261,3,13
Unknown,15-09-2021,ride_accepted,ios,314,3,13
Unknown,11-05-2021,ride_accepted,ios,365,3,14
Unknown,10-05-2021,ride_accepted,ios,306,3,15
Unknown,08-03-2021,ride_completed,ios,24,4,1
Unknown,28-05-2021,ride_completed,ios,25,4,1
Unknown,19-07-2021,ride_completed,ios,27,4,1
Unknown,13-02-2021,ride_completed,ios,30,4,1
Unknown,17-05-2021,ride_completed,ios,30,4,1
Unknown,26-11-2021,ride_completed,ios,30,4,1
Unknown,22-01-2021,ride_completed,ios,31,4,1
Unknown,06-05-2021,ride_completed,ios,31,4,1
Unknown,02-04-2021,ride_completed,ios,32,4,1
Unknown,10-07-2021,ride_completed,ios,32,4,1
Unknown,17-09-2021,ride_completed,ios,32,4,1
Unknown,01-10-2021,ride_completed,ios,32,4,1
Unknown,25-11-2021,ride_completed,ios,32,4,1
Unknown,08-01-2021,ride_completed,ios,33,4,1
Unknown,27-01-2021,ride_completed,ios,33,4,1
Unknown,19-03-2021,ride_completed,ios,33,4,1
Unknown,13-07-2021,ride_completed,ios,33,4,1
Unknown,31-07-2021,ride_completed,ios,34,4,1
Unknown,09-01-2021,ride_completed,ios,35,4,1
Unknown,20-07-2021,ride_completed,ios,35,4,1
Unknown,07-12-2021,ride_completed,ios,35,4,1
Unknown,30-10-2021,ride_completed,ios,36,4,1
Unknown,17-01-2021,ride_completed,ios,37,4,1
Unknown,10-02-2021,ride_completed,ios,37,4,1
Unknown,13-05-2021,ride_completed,ios,37,4,1
Unknown,25-09-2021,ride_completed,ios,37,4,1
Unknown,15-10-2021,ride_completed,ios,37,4,1
Unknown,30-01-2021,ride_completed,ios,38,4,1
Unknown,26-02-2021,ride_completed,ios,38,4,1
Unknown,22-03-2021,ride_completed,ios,38,4,1
Unknown,09-06-2021,ride_completed,ios,38,4,1
Unknown,02-10-2021,ride_completed,ios,38,4,1
Unknown,16-12-2021,ride_completed,ios,38,4,1
Unknown,26-07-2021,ride_completed,ios,39,4,1
Unknown,03-12-2021,ride_completed,ios,39,4,1
Unknown,15-07-2021,ride_completed,ios,40,4,1
Unknown,24-07-2021,ride_completed,ios,40,4,1
Unknown,20-12-2021,ride_completed,ios,40,4,1
Unknown,20-03-2021,ride_completed,ios,41,4,1
Unknown,29-04-2021,ride_completed,ios,41,4,1
Unknown,12-08-2021,ride_completed,ios,41,4,1
Unknown,22-04-2021,ride_completed,ios,42,4,1
Unknown,13-10-2021,ride_completed,ios,43,4,1
Unknown,17-12-2021,ride_completed,ios,43,4,1
Unknown,10-06-2021,ride_completed,ios,44,4,1
Unknown,21-05-2021,ride_completed,ios,45,4,1
Unknown,20-02-2021,ride_completed,ios,46,4,1
Unknown,15-06-2021,ride_completed,ios,46,4,1
Unknown,16-04-2021,ride_completed,ios,45,4,2
Unknown,21-08-2021,ride_completed,ios,54,4,2
Unknown,30-03-2021,ride_completed,ios,55,4,2
Unknown,13-03-2021,ride_completed,ios,56,4,2
Unknown,25-07-2021,ride_completed,ios,59,4,2
Unknown,03-07-2021,ride_completed,ios,60,4,2
Unknown,13-01-2021,ride_completed,ios,61,4,2
Unknown,21-04-2021,ride_completed,ios,61,4,2
Unknown,21-12-2021,ride_completed,ios,61,4,2
Unknown,03-02-2021,ride_completed,ios,62,4,2
Unknown,05-02-2021,ride_completed,ios,62,4,2
Unknown,04-04-2021,ride_completed,ios,62,4,2
Unknown,04-07-2021,ride_completed,ios,62,4,2
Unknown,03-01-2021,ride_completed,ios,63,4,2
Unknown,31-01-2021,ride_completed,ios,63,4,2
Unknown,17-02-2021,ride_completed,ios,63,4,2
Unknown,10-09-2021,ride_completed,ios,63,4,2
Unknown,07-07-2021,ride_completed,ios,64,4,2
Unknown,17-11-2021,ride_completed,ios,64,4,2
Unknown,14-01-2021,ride_completed,ios,65,4,2
Unknown,17-07-2021,ride_completed,ios,65,4,2
Unknown,19-11-2021,ride_completed,ios,65,4,2
Unknown,31-03-2021,ride_completed,ios,66,4,2
Unknown,18-05-2021,ride_completed,ios,66,4,2
Unknown,24-01-2021,ride_completed,ios,67,4,2
Unknown,18-04-2021,ride_completed,ios,67,4,2
Unknown,13-06-2021,ride_completed,ios,67,4,2
Unknown,19-08-2021,ride_completed,ios,67,4,2
Unknown,10-12-2021,ride_completed,ios,67,4,2
Unknown,06-10-2021,ride_completed,ios,68,4,2
Unknown,05-11-2021,ride_completed,ios,68,4,2
Unknown,21-11-2021,ride_completed,ios,68,4,2
Unknown,06-01-2021,ride_completed,ios,69,4,2
Unknown,07-02-2021,ride_completed,ios,69,4,2
Unknown,03-08-2021,ride_completed,ios,69,4,2
Unknown,21-02-2021,ride_completed,ios,70,4,2
Unknown,23-03-2021,ride_completed,ios,70,4,2
Unknown,28-04-2021,ride_completed,ios,70,4,2
Unknown,01-07-2021,ride_completed,ios,70,4,2
Unknown,01-04-2021,ride_completed,ios,71,4,2
Unknown,09-08-2021,ride_completed,ios,71,4,2
Unknown,10-10-2021,ride_completed,ios,71,4,2
Unknown,08-05-2021,ride_completed,ios,72,4,2
Unknown,19-06-2021,ride_completed,ios,72,4,2
Unknown,25-10-2021,ride_completed,ios,72,4,2
Unknown,27-10-2021,ride_completed,ios,72,4,2
Unknown,01-05-2021,ride_completed,ios,73,4,2
Unknown,31-05-2021,ride_completed,ios,73,4,2
Unknown,11-06-2021,ride_completed,ios,73,4,2
Unknown,16-07-2021,ride_completed,ios,73,4,2
Unknown,02-08-2021,ride_completed,ios,73,4,2
Unknown,28-10-2021,ride_completed,ios,73,4,2
Unknown,03-05-2021,ride_completed,ios,74,4,2
Unknown,05-05-2021,ride_completed,ios,74,4,2
Unknown,02-11-2021,ride_completed,ios,74,4,2
Unknown,11-12-2021,ride_completed,ios,74,4,2
Unknown,26-01-2021,ride_completed,ios,75,4,2
Unknown,28-03-2021,ride_completed,ios,75,4,2
Unknown,03-04-2021,ride_completed,ios,75,4,2
Unknown,06-07-2021,ride_completed,ios,75,4,2
Unknown,23-08-2021,ride_completed,ios,75,4,2
Unknown,18-01-2021,ride_completed,ios,76,4,2
Unknown,04-02-2021,ride_completed,ios,76,4,2
Unknown,18-02-2021,ride_completed,ios,76,4,2
Unknown,05-04-2021,ride_completed,ios,76,4,2
Unknown,23-04-2021,ride_completed,ios,76,4,2
Unknown,28-07-2021,ride_completed,ios,76,4,2
Unknown,19-10-2021,ride_completed,ios,76,4,2
Unknown,23-11-2021,ride_completed,ios,76,4,2
Unknown,14-07-2021,ride_completed,ios,77,4,2
Unknown,02-05-2021,ride_completed,ios,78,4,2
Unknown,18-11-2021,ride_completed,ios,78,4,2
Unknown,24-04-2021,ride_completed,ios,79,4,2
Unknown,24-05-2021,ride_completed,ios,79,4,2
Unknown,27-07-2021,ride_completed,ios,79,4,2
Unknown,11-09-2021,ride_completed,ios,79,4,2
Unknown,14-08-2021,ride_completed,ios,80,4,2
Unknown,17-10-2021,ride_completed,ios,80,4,2
Unknown,22-06-2021,ride_completed,ios,82,4,2
Unknown,04-08-2021,ride_completed,ios,82,4,2
Unknown,01-01-2021,ride_completed,ios,83,4,2
Unknown,14-04-2021,ride_completed,ios,83,4,2
Unknown,17-06-2021,ride_completed,ios,83,4,2
Unknown,09-12-2021,ride_completed,ios,83,4,2
Unknown,29-05-2021,ride_completed,ios,89,4,2
Unknown,12-04-2021,ride_completed,ios,93,4,2
Unknown,14-06-2021,ride_completed,ios,67,4,3
Unknown,29-08-2021,ride_completed,ios,78,4,3
Unknown,30-05-2021,ride_completed,ios,88,4,3
Unknown,01-03-2021,ride_completed,ios,89,4,3
Unknown,03-03-2021,ride_completed,ios,89,4,3
Unknown,25-12-2021,ride_completed,ios,90,4,3
Unknown,27-06-2021,ride_completed,ios,91,4,3
Unknown,10-03-2021,ride_completed,ios,92,4,3
Unknown,29-01-2021,ride_completed,ios,94,4,3
Unknown,09-05-2021,ride_completed,ios,94,4,3
Unknown,05-06-2021,ride_completed,ios,95,4,3
Unknown,02-09-2021,ride_completed,ios,95,4,3
Unknown,09-10-2021,ride_completed,ios,95,4,3
Unknown,05-01-2021,ride_completed,ios,96,4,3
Unknown,27-05-2021,ride_completed,ios,96,4,3
Unknown,31-10-2021,ride_completed,ios,96,4,3
Unknown,26-08-2021,ride_completed,ios,97,4,3
Unknown,14-12-2021,ride_completed,ios,97,4,3
Unknown,18-08-2021,ride_completed,ios,99,4,3
Unknown,30-08-2021,ride_completed,ios,99,4,3
Unknown,05-10-2021,ride_completed,ios,99,4,3
Unknown,23-10-2021,ride_completed,ios,99,4,3
Unknown,04-11-2021,ride_completed,ios,99,4,3
Unknown,12-05-2021,ride_completed,ios,100,4,3
Unknown,24-11-2021,ride_completed,ios,100,4,3
Unknown,28-01-2021,ride_completed,ios,101,4,3
Unknown,09-03-2021,ride_completed,ios,101,4,3
Unknown,07-09-2021,ride_completed,ios,101,4,3
Unknown,30-12-2021,ride_completed,ios,101,4,3
Unknown,17-04-2021,ride_completed,ios,102,4,3
Unknown,10-08-2021,ride_completed,ios,102,4,3
Unknown,28-11-2021,ride_completed,ios,102,4,3
Unknown,08-07-2021,ride_completed,ios,103,4,3
Unknown,19-09-2021,ride_completed,ios,103,4,3
Unknown,18-10-2021,ride_completed,ios,103,4,3
Unknown,19-02-2021,ride_completed,ios,104,4,3
Unknown,21-06-2021,ride_completed,ios,104,4,3
Unknown,29-06-2021,ride_completed,ios,104,4,3
Unknown,25-08-2021,ride_completed,ios,104,4,3
Unknown,15-12-2021,ride_completed,ios,104,4,3
Unknown,27-12-2021,ride_completed,ios,104,4,3
Unknown,27-02-2021,ride_completed,ios,105,4,3
Unknown,16-03-2021,ride_completed,ios,105,4,3
Unknown,04-01-2021,ride_completed,ios,106,4,3
Unknown,22-02-2021,ride_completed,ios,106,4,3
Unknown,20-05-2021,ride_completed,ios,106,4,3
Unknown,22-09-2021,ride_completed,ios,106,4,3
Unknown,11-02-2021,ride_completed,ios,107,4,3
Unknown,12-06-2021,ride_completed,ios,107,4,3
Unknown,31-08-2021,ride_completed,ios,107,4,3
Unknown,27-09-2021,ride_completed,ios,107,4,3
Unknown,28-09-2021,ride_completed,ios,107,4,3
Unknown,25-01-2021,ride_completed,ios,108,4,3
Unknown,04-03-2021,ride_completed,ios,108,4,3
Unknown,01-08-2021,ride_completed,ios,108,4,3
Unknown,22-10-2021,ride_completed,ios,108,4,3
Unknown,13-12-2021,ride_completed,ios,108,4,3
Unknown,06-11-2021,ride_completed,ios,109,4,3
Unknown,04-12-2021,ride_completed,ios,109,4,3
Unknown,25-04-2021,ride_completed,ios,110,4,3
Unknown,15-05-2021,ride_completed,ios,110,4,3
Unknown,16-05-2021,ride_completed,ios,110,4,3
Unknown,13-11-2021,ride_completed,ios,110,4,3
Unknown,20-11-2021,ride_completed,ios,110,4,3
Unknown,11-03-2021,ride_completed,ios,111,4,3
Unknown,05-07-2021,ride_completed,ios,111,4,3
Unknown,13-08-2021,ride_completed,ios,111,4,3
Unknown,03-11-2021,ride_completed,ios,111,4,3
Unknown,16-01-2021,ride_completed,ios,112,4,3
Unknown,24-02-2021,ride_completed,ios,112,4,3
Unknown,28-02-2021,ride_completed,ios,112,4,3
Unknown,26-06-2021,ride_completed,ios,112,4,3
Unknown,11-08-2021,ride_completed,ios,112,4,3
Unknown,16-06-2021,ride_completed,ios,114,4,3
Unknown,23-06-2021,ride_completed,ios,114,4,3
Unknown,30-07-2021,ride_completed,ios,114,4,3
Unknown,08-12-2021,ride_completed,ios,114,4,3
Unknown,20-10-2021,ride_completed,ios,115,4,3
Unknown,09-11-2021,ride_completed,ios,115,4,3
Unknown,10-01-2021,ride_completed,ios,116,4,3
Unknown,13-09-2021,ride_completed,ios,116,4,3
Unknown,21-10-2021,ride_completed,ios,117,4,3
Unknown,08-02-2021,ride_completed,ios,118,4,3
Unknown,19-12-2021,ride_completed,ios,118,4,3
Unknown,07-03-2021,ride_completed,ios,119,4,3
Unknown,20-06-2021,ride_completed,ios,119,4,3
Unknown,05-12-2021,ride_completed,ios,119,4,3
Unknown,26-03-2021,ride_completed,ios,120,4,3
Unknown,06-06-2021,ride_completed,ios,121,4,3
Unknown,18-03-2021,ride_completed,ios,122,4,3
Unknown,26-05-2021,ride_completed,ios,128,4,3
Unknown,26-09-2021,ride_completed,ios,116,4,4
Unknown,03-10-2021,ride_completed,ios,121,4,4
Unknown,19-05-2021,ride_completed,ios,122,4,4
Unknown,11-10-2021,ride_completed,ios,123,4,4
Unknown,12-10-2021,ride_completed,ios,125,4,4
Unknown,13-04-2021,ride_completed,ios,126,4,4
Unknown,20-04-2021,ride_completed,ios,127,4,4
Unknown,06-09-2021,ride_completed,ios,127,4,4
Unknown,15-02-2021,ride_completed,ios,129,4,4
Unknown,19-04-2021,ride_completed,ios,131,4,4
Unknown,25-03-2021,ride_completed,ios,132,4,4
Unknown,15-01-2021,ride_completed,ios,133,4,4
Unknown,18-12-2021,ride_completed,ios,133,4,4
Unknown,31-12-2021,ride_completed,ios,133,4,4
Unknown,20-01-2021,ride_completed,ios,134,4,4
Unknown,08-09-2021,ride_completed,ios,135,4,4
Unknown,23-05-2021,ride_completed,ios,137,4,4
Unknown,06-12-2021,ride_completed,ios,138,4,4
Unknown,24-12-2021,ride_completed,ios,138,4,4
Unknown,11-07-2021,ride_completed,ios,139,4,4
Unknown,27-08-2021,ride_completed,ios,139,4,4
Unknown,24-03-2021,ride_completed,ios,141,4,4
Unknown,15-04-2021,ride_completed,ios,141,4,4
Unknown,23-09-2021,ride_completed,ios,141,4,4
Unknown,06-02-2021,ride_completed,ios,142,4,4
Unknown,14-11-2021,ride_completed,ios,142,4,4
Unknown,06-08-2021,ride_completed,ios,143,4,4
Unknown,07-08-2021,ride_completed,ios,144,4,4
Unknown,29-09-2021,ride_completed,ios,144,4,4
Unknown,01-06-2021,ride_completed,ios,145,4,4
Unknown,07-11-2021,ride_completed,ios,145,4,4
Unknown,01-02-2021,ride_completed,ios,146,4,4
Unknown,30-09-2021,ride_completed,ios,146,4,4
Unknown,28-06-2021,ride_completed,ios,148,4,4
Unknown,02-03-2021,ride_completed,ios,149,4,4
Unknown,23-12-2021,ride_completed,ios,149,4,4
Unknown,23-02-2021,ride_completed,ios,151,4,4
Unknown,04-10-2021,ride_completed,ios,152,4,4
Unknown,16-11-2021,ride_completed,ios,152,4,4
Unknown,29-12-2021,ride_completed,ios,152,4,4
Unknown,21-07-2021,ride_completed,ios,153,4,4
Unknown,14-09-2021,ride_completed,ios,154,4,4
Unknown,30-04-2021,ride_completed,ios,155,4,4
Unknown,18-09-2021,ride_completed,ios,155,4,4
Unknown,14-10-2021,ride_completed,ios,156,4,4
Unknown,03-06-2021,ride_completed,ios,157,4,4
Unknown,17-08-2021,ride_completed,ios,157,4,4
Unknown,27-03-2021,ride_completed,ios,159,4,4
Unknown,07-04-2021,ride_completed,ios,164,4,4
Unknown,15-11-2021,ride_completed,ios,171,4,4
Unknown,27-04-2021,ride_completed,ios,173,4,4
Unknown,02-06-2021,ride_completed,ios,176,4,4
Unknown,07-10-2021,ride_completed,ios,153,4,5
Unknown,12-09-2021,ride_completed,ios,157,4,5
Unknown,06-03-2021,ride_completed,ios,158,4,5
Unknown,07-01-2021,ride_completed,ios,163,4,5
Unknown,05-09-2021,ride_completed,ios,165,4,5
Unknown,07-06-2021,ride_completed,ios,169,4,5
Unknown,08-10-2021,ride_completed,ios,169,4,5
Unknown,01-11-2021,ride_completed,ios,170,4,5
Unknown,14-02-2021,ride_completed,ios,171,4,5
Unknown,06-04-2021,ride_completed,ios,172,4,5
Unknown,22-05-2021,ride_completed,ios,173,4,5
Unknown,30-11-2021,ride_completed,ios,173,4,5
Unknown,12-03-2021,ride_completed,ios,174,4,5
Unknown,16-09-2021,ride_completed,ios,174,4,5
Unknown,07-05-2021,ride_completed,ios,175,4,5
Unknown,26-04-2021,ride_completed,ios,176,4,5
Unknown,03-09-2021,ride_completed,ios,178,4,5
Unknown,29-10-2021,ride_completed,ios,178,4,5
Unknown,12-11-2021,ride_completed,ios,178,4,5
Unknown,21-01-2021,ride_completed,ios,179,4,5
Unknown,01-12-2021,ride_completed,ios,179,4,5
Unknown,12-12-2021,ride_completed,ios,179,4,5
Unknown,28-12-2021,ride_completed,ios,183,4,5
Unknown,19-01-2021,ride_completed,ios,185,4,5
Unknown,10-04-2021,ride_completed,ios,185,4,5
